id,contact,day,month,duration,campaign,pdays,previous,poutcome
21057,cellular,14,aug,240,2,-1,0,unknown
21058,cellular,14,aug,112,2,-1,0,unknown
21059,cellular,14,aug,423,4,-1,0,unknown
21060,cellular,14,aug,503,2,-1,0,unknown
21061,cellular,14,aug,95,2,-1,0,unknown
21062,cellular,14,aug,67,2,-1,0,unknown
21063,cellular,14,aug,93,2,-1,0,unknown
21064,cellular,14,aug,230,2,-1,0,unknown
21065,cellular,14,aug,113,2,-1,0,unknown
21066,cellular,14,aug,103,2,-1,0,unknown
21067,cellular,14,aug,106,6,-1,0,unknown
21068,cellular,14,aug,373,2,-1,0,unknown
21069,cellular,14,aug,165,2,-1,0,unknown
21070,cellular,14,aug,59,4,-1,0,unknown
21071,cellular,14,aug,56,4,-1,0,unknown
21072,cellular,14,aug,108,2,-1,0,unknown
21073,cellular,14,aug,144,2,-1,0,unknown
21074,cellular,14,aug,80,2,-1,0,unknown
21075,cellular,14,aug,89,2,-1,0,unknown
21076,cellular,14,aug,112,2,-1,0,unknown
21077,cellular,14,aug,174,2,-1,0,unknown
21078,cellular,14,aug,146,2,-1,0,unknown
21079,cellular,14,aug,406,2,-1,0,unknown
21080,cellular,14,aug,518,2,-1,0,unknown
21081,cellular,14,aug,272,2,-1,0,unknown
21082,cellular,14,aug,168,2,-1,0,unknown
21083,cellular,14,aug,314,2,-1,0,unknown
21084,cellular,14,aug,260,2,-1,0,unknown
21085,telephone,14,aug,85,4,-1,0,unknown
21086,cellular,14,aug,87,6,-1,0,unknown
21087,cellular,14,aug,90,4,-1,0,unknown
21088,cellular,14,aug,505,2,-1,0,unknown
21089,telephone,14,aug,187,4,-1,0,unknown
21090,cellular,14,aug,108,6,-1,0,unknown
21091,cellular,14,aug,133,4,-1,0,unknown
21092,cellular,14,aug,197,4,-1,0,unknown
21093,cellular,14,aug,78,2,-1,0,unknown
21094,cellular,14,aug,118,4,-1,0,unknown
21095,cellular,14,aug,343,2,-1,0,unknown
21096,cellular,14,aug,221,6,-1,0,unknown
21097,cellular,14,aug,280,4,-1,0,unknown
21098,cellular,14,aug,265,2,-1,0,unknown
21099,cellular,14,aug,158,2,-1,0,unknown
21100,cellular,14,aug,215,2,-1,0,unknown
21101,cellular,14,aug,206,2,-1,0,unknown
21102,cellular,14,aug,133,4,-1,0,unknown
21103,cellular,14,aug,159,2,-1,0,unknown
21104,cellular,14,aug,924,4,-1,0,unknown
21105,cellular,14,aug,195,2,-1,0,unknown
21106,cellular,14,aug,145,2,-1,0,unknown
21107,cellular,14,aug,85,6,-1,0,unknown
21108,cellular,14,aug,70,4,-1,0,unknown
21109,cellular,14,aug,215,2,-1,0,unknown
21110,cellular,14,aug,301,5,-1,0,unknown
21111,telephone,14,aug,64,2,-1,0,unknown
21112,telephone,14,aug,214,4,-1,0,unknown
21113,cellular,14,aug,3322,2,-1,0,unknown
21114,cellular,14,aug,834,14,-1,0,unknown
21115,cellular,14,aug,136,2,-1,0,unknown
21116,cellular,14,aug,366,2,-1,0,unknown
21117,cellular,14,aug,1184,4,-1,0,unknown
21118,cellular,14,aug,208,8,-1,0,unknown
21119,telephone,14,aug,698,2,-1,0,unknown
21120,cellular,14,aug,433,5,-1,0,unknown
21121,cellular,14,aug,134,5,-1,0,unknown
21122,cellular,14,aug,95,2,-1,0,unknown
21123,cellular,14,aug,201,2,-1,0,unknown
21124,cellular,14,aug,503,4,-1,0,unknown
21125,cellular,14,aug,1151,2,-1,0,unknown
21126,cellular,14,aug,189,4,-1,0,unknown
21127,cellular,14,aug,168,4,-1,0,unknown
21128,cellular,14,aug,61,4,-1,0,unknown
21129,cellular,14,aug,388,8,-1,0,unknown
21130,telephone,14,aug,122,2,-1,0,unknown
21131,cellular,14,aug,448,4,-1,0,unknown
21132,telephone,14,aug,60,2,-1,0,unknown
21133,cellular,14,aug,167,8,-1,0,unknown
21134,cellular,14,aug,77,8,-1,0,unknown
21135,cellular,14,aug,350,4,-1,0,unknown
21136,cellular,14,aug,449,2,-1,0,unknown
21137,cellular,14,aug,388,2,-1,0,unknown
21138,cellular,14,aug,145,2,-1,0,unknown
21139,cellular,14,aug,153,6,-1,0,unknown
21140,cellular,14,aug,217,4,-1,0,unknown
21141,cellular,14,aug,337,2,-1,0,unknown
21142,cellular,14,aug,94,6,-1,0,unknown
21143,cellular,14,aug,425,4,-1,0,unknown
21144,cellular,14,aug,377,4,-1,0,unknown
21145,cellular,14,aug,52,4,-1,0,unknown
21146,cellular,14,aug,1231,4,-1,0,unknown
21147,cellular,14,aug,41,2,-1,0,unknown
21148,cellular,14,aug,789,2,-1,0,unknown
21149,cellular,14,aug,636,2,-1,0,unknown
21150,telephone,14,aug,34,6,-1,0,unknown
21151,cellular,14,aug,65,4,-1,0,unknown
21152,telephone,14,aug,128,6,-1,0,unknown
21153,cellular,14,aug,144,7,-1,0,unknown
21154,cellular,14,aug,63,2,-1,0,unknown
21155,cellular,14,aug,170,4,-1,0,unknown
21156,cellular,14,aug,129,2,-1,0,unknown
21157,cellular,14,aug,277,4,-1,0,unknown
21158,cellular,14,aug,219,10,-1,0,unknown
21159,cellular,14,aug,38,2,-1,0,unknown
21160,cellular,14,aug,244,2,-1,0,unknown
21161,cellular,14,aug,91,2,-1,0,unknown
21162,cellular,14,aug,65,4,-1,0,unknown
21163,telephone,14,aug,31,2,-1,0,unknown
21164,cellular,14,aug,120,4,-1,0,unknown
21165,cellular,14,aug,49,2,-1,0,unknown
21166,telephone,14,aug,135,8,-1,0,unknown
21167,telephone,14,aug,133,2,-1,0,unknown
21168,telephone,14,aug,365,2,-1,0,unknown
21169,cellular,14,aug,248,2,-1,0,unknown
21170,cellular,14,aug,101,2,-1,0,unknown
21171,cellular,14,aug,178,2,-1,0,unknown
21172,cellular,14,aug,85,1,-1,0,unknown
21173,cellular,14,aug,171,10,-1,0,unknown
21174,telephone,14,aug,234,3,-1,0,unknown
21175,cellular,14,aug,110,3,-1,0,unknown
21176,cellular,14,aug,904,3,-1,0,unknown
21177,cellular,14,aug,478,1,-1,0,unknown
21178,cellular,14,aug,124,3,-1,0,unknown
21179,cellular,14,aug,227,3,-1,0,unknown
21180,telephone,14,aug,226,3,-1,0,unknown
21181,cellular,14,aug,163,3,-1,0,unknown
21182,cellular,14,aug,306,8,-1,0,unknown
21183,cellular,14,aug,89,7,-1,0,unknown
21184,telephone,14,aug,137,1,-1,0,unknown
21185,cellular,14,aug,244,1,-1,0,unknown
21186,cellular,14,aug,64,2,-1,0,unknown
21187,cellular,14,aug,386,1,-1,0,unknown
21188,cellular,14,aug,110,1,-1,0,unknown
21189,cellular,14,aug,136,3,-1,0,unknown
21190,cellular,14,aug,286,3,-1,0,unknown
21191,telephone,14,aug,119,4,-1,0,unknown
21192,cellular,14,aug,109,3,-1,0,unknown
21193,cellular,14,aug,86,3,-1,0,unknown
21194,cellular,14,aug,210,4,-1,0,unknown
21195,cellular,14,aug,126,3,-1,0,unknown
21196,cellular,14,aug,314,3,-1,0,unknown
21197,cellular,14,aug,253,7,-1,0,unknown
21198,cellular,14,aug,390,3,-1,0,unknown
21199,cellular,14,aug,204,6,-1,0,unknown
21200,cellular,14,aug,45,5,-1,0,unknown
21201,cellular,14,aug,109,3,-1,0,unknown
21202,cellular,14,aug,76,3,-1,0,unknown
21203,cellular,14,aug,1579,2,-1,0,unknown
21204,cellular,14,aug,96,3,-1,0,unknown
21205,cellular,14,aug,1871,3,-1,0,unknown
21206,cellular,18,aug,92,4,-1,0,unknown
21207,cellular,18,aug,618,6,-1,0,unknown
21208,cellular,18,aug,90,5,-1,0,unknown
21209,cellular,18,aug,773,4,-1,0,unknown
21210,cellular,18,aug,65,6,-1,0,unknown
21211,cellular,18,aug,139,5,-1,0,unknown
21212,cellular,18,aug,762,3,-1,0,unknown
21213,cellular,18,aug,181,7,-1,0,unknown
21214,cellular,18,aug,671,4,-1,0,unknown
21215,cellular,18,aug,71,3,-1,0,unknown
21216,cellular,18,aug,54,4,-1,0,unknown
21217,cellular,18,aug,48,6,-1,0,unknown
21218,cellular,18,aug,131,3,-1,0,unknown
21219,cellular,18,aug,82,4,-1,0,unknown
21220,cellular,18,aug,299,6,-1,0,unknown
21221,cellular,18,aug,100,4,-1,0,unknown
21222,cellular,18,aug,92,7,-1,0,unknown
21223,cellular,18,aug,73,7,-1,0,unknown
21224,cellular,18,aug,638,6,-1,0,unknown
21225,cellular,18,aug,594,4,-1,0,unknown
21226,cellular,18,aug,625,4,-1,0,unknown
21227,cellular,18,aug,105,4,-1,0,unknown
21228,cellular,18,aug,180,4,-1,0,unknown
21229,cellular,18,aug,140,4,-1,0,unknown
21230,cellular,18,aug,458,4,-1,0,unknown
21231,cellular,18,aug,195,4,-1,0,unknown
21232,cellular,18,aug,87,5,-1,0,unknown
21233,cellular,18,aug,197,6,-1,0,unknown
21234,cellular,18,aug,203,4,-1,0,unknown
21235,cellular,18,aug,131,3,-1,0,unknown
21236,cellular,18,aug,68,4,-1,0,unknown
21237,cellular,18,aug,251,4,-1,0,unknown
21238,telephone,18,aug,138,4,-1,0,unknown
21239,cellular,18,aug,105,6,-1,0,unknown
21240,cellular,18,aug,108,6,-1,0,unknown
21241,cellular,18,aug,113,4,-1,0,unknown
21242,cellular,18,aug,161,7,-1,0,unknown
21243,cellular,18,aug,233,12,-1,0,unknown
21244,cellular,18,aug,882,8,-1,0,unknown
21245,cellular,18,aug,115,9,-1,0,unknown
21246,cellular,18,aug,341,4,-1,0,unknown
21247,cellular,18,aug,26,15,-1,0,unknown
21248,cellular,18,aug,151,12,-1,0,unknown
21249,cellular,18,aug,313,3,-1,0,unknown
21250,cellular,18,aug,230,8,-1,0,unknown
21251,cellular,18,aug,393,4,-1,0,unknown
21252,cellular,18,aug,111,7,-1,0,unknown
21253,cellular,18,aug,84,11,-1,0,unknown
21254,telephone,18,aug,51,12,-1,0,unknown
21255,cellular,18,aug,116,9,-1,0,unknown
21256,cellular,18,aug,73,6,-1,0,unknown
21257,cellular,18,aug,528,5,-1,0,unknown
21258,cellular,18,aug,71,3,-1,0,unknown
21259,cellular,18,aug,70,5,-1,0,unknown
21260,cellular,18,aug,151,10,-1,0,unknown
21261,cellular,18,aug,146,5,-1,0,unknown
21262,cellular,18,aug,266,4,-1,0,unknown
21263,cellular,18,aug,74,4,-1,0,unknown
21264,cellular,18,aug,452,4,-1,0,unknown
21265,cellular,18,aug,34,14,-1,0,unknown
21266,cellular,18,aug,113,4,-1,0,unknown
21267,cellular,18,aug,122,8,-1,0,unknown
21268,cellular,18,aug,48,10,-1,0,unknown
21269,cellular,18,aug,80,4,-1,0,unknown
21270,cellular,18,aug,94,4,-1,0,unknown
21271,cellular,18,aug,70,4,-1,0,unknown
21272,cellular,18,aug,121,7,-1,0,unknown
21273,cellular,18,aug,61,4,-1,0,unknown
21274,cellular,18,aug,143,4,-1,0,unknown
21275,cellular,18,aug,172,3,-1,0,unknown
21276,telephone,18,aug,71,4,-1,0,unknown
21277,cellular,18,aug,45,6,-1,0,unknown
21278,cellular,18,aug,91,4,-1,0,unknown
21279,cellular,18,aug,92,5,-1,0,unknown
21280,cellular,18,aug,89,3,-1,0,unknown
21281,cellular,18,aug,115,4,-1,0,unknown
21282,cellular,18,aug,121,4,-1,0,unknown
21283,cellular,18,aug,119,7,-1,0,unknown
21284,cellular,18,aug,69,6,-1,0,unknown
21285,cellular,18,aug,98,6,-1,0,unknown
21286,cellular,18,aug,195,3,-1,0,unknown
21287,cellular,18,aug,104,4,-1,0,unknown
21288,cellular,18,aug,515,5,-1,0,unknown
21289,cellular,18,aug,86,7,-1,0,unknown
21290,cellular,18,aug,100,6,-1,0,unknown
21291,cellular,18,aug,27,17,-1,0,unknown
21292,cellular,18,aug,104,3,-1,0,unknown
21293,cellular,18,aug,63,4,-1,0,unknown
21294,cellular,18,aug,166,3,-1,0,unknown
21295,cellular,18,aug,113,4,-1,0,unknown
21296,cellular,18,aug,309,4,-1,0,unknown
21297,cellular,18,aug,124,4,-1,0,unknown
21298,cellular,18,aug,207,6,-1,0,unknown
21299,cellular,18,aug,90,6,-1,0,unknown
21300,cellular,18,aug,98,12,-1,0,unknown
21301,cellular,18,aug,100,4,-1,0,unknown
21302,cellular,18,aug,219,4,-1,0,unknown
21303,cellular,18,aug,129,4,-1,0,unknown
21304,cellular,18,aug,128,4,-1,0,unknown
21305,cellular,18,aug,75,7,-1,0,unknown
21306,cellular,18,aug,75,5,-1,0,unknown
21307,cellular,18,aug,67,4,-1,0,unknown
21308,cellular,18,aug,111,3,-1,0,unknown
21309,cellular,18,aug,498,3,-1,0,unknown
21310,cellular,18,aug,96,11,-1,0,unknown
21311,cellular,18,aug,203,4,-1,0,unknown
21312,cellular,18,aug,111,8,-1,0,unknown
21313,cellular,18,aug,585,3,-1,0,unknown
21314,cellular,18,aug,140,13,-1,0,unknown
21315,cellular,18,aug,235,4,-1,0,unknown
21316,cellular,18,aug,98,7,-1,0,unknown
21317,cellular,18,aug,129,3,-1,0,unknown
21318,cellular,18,aug,315,4,-1,0,unknown
21319,cellular,18,aug,147,10,-1,0,unknown
21320,cellular,18,aug,134,6,-1,0,unknown
21321,cellular,18,aug,431,6,-1,0,unknown
21322,telephone,18,aug,63,2,-1,0,unknown
21323,cellular,18,aug,29,3,-1,0,unknown
21324,cellular,18,aug,93,2,-1,0,unknown
21325,cellular,18,aug,697,4,-1,0,unknown
21326,cellular,18,aug,168,2,-1,0,unknown
21327,telephone,18,aug,212,2,-1,0,unknown
21328,telephone,18,aug,253,2,-1,0,unknown
21329,cellular,18,aug,280,2,-1,0,unknown
21330,cellular,18,aug,80,2,-1,0,unknown
21331,cellular,18,aug,169,3,-1,0,unknown
21332,telephone,18,aug,209,2,-1,0,unknown
21333,cellular,18,aug,119,7,-1,0,unknown
21334,telephone,18,aug,161,2,-1,0,unknown
21335,cellular,18,aug,36,4,-1,0,unknown
21336,telephone,18,aug,29,2,-1,0,unknown
21337,telephone,18,aug,79,2,-1,0,unknown
21338,cellular,18,aug,192,2,-1,0,unknown
21339,telephone,18,aug,199,2,-1,0,unknown
21340,cellular,18,aug,144,2,-1,0,unknown
21341,telephone,18,aug,331,2,-1,0,unknown
21342,cellular,18,aug,111,2,-1,0,unknown
21343,cellular,18,aug,471,2,-1,0,unknown
21344,cellular,18,aug,142,3,-1,0,unknown
21345,cellular,18,aug,58,4,-1,0,unknown
21346,cellular,18,aug,68,4,-1,0,unknown
21347,cellular,18,aug,79,2,-1,0,unknown
21348,cellular,18,aug,471,8,-1,0,unknown
21349,cellular,18,aug,102,7,-1,0,unknown
21350,cellular,18,aug,87,6,-1,0,unknown
21351,cellular,18,aug,128,2,-1,0,unknown
21352,cellular,18,aug,170,6,-1,0,unknown
21353,cellular,18,aug,101,2,-1,0,unknown
21354,telephone,18,aug,268,2,-1,0,unknown
21355,cellular,18,aug,263,4,-1,0,unknown
21356,cellular,18,aug,80,6,-1,0,unknown
21357,cellular,18,aug,52,3,-1,0,unknown
21358,cellular,18,aug,254,8,-1,0,unknown
21359,telephone,18,aug,201,11,-1,0,unknown
21360,cellular,18,aug,150,2,-1,0,unknown
21361,cellular,18,aug,70,2,-1,0,unknown
21362,cellular,18,aug,204,7,-1,0,unknown
21363,cellular,18,aug,130,2,-1,0,unknown
21364,cellular,18,aug,191,2,-1,0,unknown
21365,cellular,18,aug,781,2,-1,0,unknown
21366,cellular,18,aug,74,3,-1,0,unknown
21367,cellular,18,aug,66,4,-1,0,unknown
21368,cellular,18,aug,80,13,-1,0,unknown
21369,cellular,18,aug,91,4,-1,0,unknown
21370,telephone,18,aug,280,13,-1,0,unknown
21371,telephone,18,aug,212,2,-1,0,unknown
21372,cellular,18,aug,143,4,-1,0,unknown
21373,cellular,18,aug,93,3,-1,0,unknown
21374,cellular,18,aug,65,3,-1,0,unknown
21375,cellular,18,aug,271,8,-1,0,unknown
21376,cellular,18,aug,199,8,-1,0,unknown
21377,cellular,18,aug,1126,5,-1,0,unknown
21378,cellular,18,aug,514,10,-1,0,unknown
21379,cellular,18,aug,75,2,-1,0,unknown
21380,cellular,18,aug,392,2,-1,0,unknown
21381,cellular,18,aug,119,6,-1,0,unknown
21382,cellular,18,aug,151,4,-1,0,unknown
21383,cellular,18,aug,150,4,-1,0,unknown
21384,cellular,18,aug,215,6,-1,0,unknown
21385,cellular,18,aug,547,11,-1,0,unknown
21386,cellular,18,aug,85,2,-1,0,unknown
21387,cellular,18,aug,520,7,-1,0,unknown
21388,cellular,18,aug,86,2,-1,0,unknown
21389,cellular,18,aug,22,2,-1,0,unknown
21390,cellular,18,aug,75,2,-1,0,unknown
21391,cellular,18,aug,134,2,-1,0,unknown
21392,cellular,18,aug,82,3,-1,0,unknown
21393,cellular,18,aug,984,2,-1,0,unknown
21394,cellular,18,aug,256,6,-1,0,unknown
21395,cellular,18,aug,249,6,-1,0,unknown
21396,cellular,18,aug,62,6,-1,0,unknown
21397,cellular,18,aug,384,11,-1,0,unknown
21398,cellular,18,aug,377,7,-1,0,unknown
21399,cellular,18,aug,201,4,-1,0,unknown
21400,cellular,18,aug,64,7,-1,0,unknown
21401,cellular,18,aug,261,7,-1,0,unknown
21402,cellular,18,aug,1576,8,-1,0,unknown
21403,cellular,18,aug,155,4,-1,0,unknown
21404,cellular,18,aug,128,4,-1,0,unknown
21405,cellular,18,aug,260,8,-1,0,unknown
21406,cellular,18,aug,103,8,-1,0,unknown
21407,cellular,18,aug,178,4,-1,0,unknown
21408,cellular,18,aug,504,7,-1,0,unknown
21409,cellular,18,aug,16,15,-1,0,unknown
21410,cellular,18,aug,135,6,-1,0,unknown
21411,cellular,18,aug,202,14,-1,0,unknown
21412,cellular,18,aug,37,4,-1,0,unknown
21413,cellular,18,aug,149,5,-1,0,unknown
21414,cellular,18,aug,1364,4,-1,0,unknown
21415,cellular,18,aug,998,6,-1,0,unknown
21416,cellular,18,aug,166,6,-1,0,unknown
21417,cellular,18,aug,286,5,-1,0,unknown
21418,cellular,18,aug,213,5,-1,0,unknown
21419,cellular,18,aug,207,5,-1,0,unknown
21420,cellular,18,aug,73,7,-1,0,unknown
21421,cellular,18,aug,1559,7,-1,0,unknown
21422,cellular,18,aug,194,2,-1,0,unknown
21423,cellular,18,aug,221,5,-1,0,unknown
21424,cellular,18,aug,192,7,-1,0,unknown
21425,cellular,18,aug,304,3,-1,0,unknown
21426,cellular,18,aug,124,3,-1,0,unknown
21427,cellular,18,aug,67,2,-1,0,unknown
21428,cellular,18,aug,276,5,-1,0,unknown
21429,cellular,18,aug,174,5,-1,0,unknown
21430,cellular,18,aug,457,11,-1,0,unknown
21431,cellular,18,aug,885,3,-1,0,unknown
21432,cellular,18,aug,405,13,-1,0,unknown
21433,cellular,18,aug,350,6,-1,0,unknown
21434,cellular,18,aug,395,4,-1,0,unknown
21435,cellular,18,aug,312,3,-1,0,unknown
21436,cellular,18,aug,26,5,-1,0,unknown
21437,cellular,18,aug,779,9,-1,0,unknown
21438,cellular,18,aug,92,14,-1,0,unknown
21439,cellular,18,aug,374,16,-1,0,unknown
21440,cellular,18,aug,76,5,-1,0,unknown
21441,cellular,18,aug,119,3,-1,0,unknown
21442,cellular,18,aug,296,3,-1,0,unknown
21443,cellular,18,aug,193,5,-1,0,unknown
21444,cellular,18,aug,87,7,-1,0,unknown
21445,cellular,18,aug,243,9,-1,0,unknown
21446,cellular,18,aug,835,4,-1,0,unknown
21447,cellular,18,aug,205,4,-1,0,unknown
21448,cellular,18,aug,724,16,-1,0,unknown
21449,cellular,18,aug,445,3,-1,0,unknown
21450,cellular,18,aug,244,2,-1,0,unknown
21451,cellular,18,aug,212,12,-1,0,unknown
21452,cellular,18,aug,119,7,-1,0,unknown
21453,cellular,18,aug,709,3,-1,0,unknown
21454,cellular,18,aug,176,3,-1,0,unknown
21455,cellular,18,aug,241,5,-1,0,unknown
21456,cellular,18,aug,314,4,-1,0,unknown
21457,cellular,18,aug,43,4,-1,0,unknown
21458,cellular,18,aug,127,4,-1,0,unknown
21459,cellular,18,aug,729,5,-1,0,unknown
21460,cellular,18,aug,285,7,-1,0,unknown
21461,cellular,18,aug,393,3,-1,0,unknown
21462,cellular,18,aug,242,5,-1,0,unknown
21463,cellular,18,aug,82,3,-1,0,unknown
21464,telephone,18,aug,238,3,-1,0,unknown
21465,cellular,18,aug,189,7,-1,0,unknown
21466,cellular,18,aug,129,4,-1,0,unknown
21467,cellular,18,aug,157,3,-1,0,unknown
21468,cellular,18,aug,195,10,-1,0,unknown
21469,cellular,18,aug,199,7,-1,0,unknown
21470,cellular,18,aug,298,10,-1,0,unknown
21471,cellular,18,aug,43,5,-1,0,unknown
21472,cellular,18,aug,273,4,-1,0,unknown
21473,cellular,18,aug,37,3,-1,0,unknown
21474,cellular,18,aug,693,7,-1,0,unknown
21475,cellular,19,aug,99,7,-1,0,unknown
21476,cellular,19,aug,139,3,-1,0,unknown
21477,cellular,19,aug,97,6,-1,0,unknown
21478,cellular,19,aug,78,6,-1,0,unknown
21479,cellular,19,aug,151,8,-1,0,unknown
21480,cellular,19,aug,192,7,-1,0,unknown
21481,cellular,19,aug,120,15,-1,0,unknown
21482,cellular,19,aug,607,7,-1,0,unknown
21483,cellular,19,aug,141,4,-1,0,unknown
21484,cellular,19,aug,81,2,-1,0,unknown
21485,cellular,19,aug,123,2,-1,0,unknown
21486,cellular,19,aug,116,7,-1,0,unknown
21487,cellular,19,aug,156,2,-1,0,unknown
21488,cellular,19,aug,58,2,-1,0,unknown
21489,cellular,19,aug,203,2,-1,0,unknown
21490,cellular,19,aug,122,2,-1,0,unknown
21491,cellular,19,aug,286,2,-1,0,unknown
21492,cellular,19,aug,645,14,-1,0,unknown
21493,cellular,19,aug,316,2,-1,0,unknown
21494,cellular,19,aug,177,8,-1,0,unknown
21495,cellular,19,aug,158,2,-1,0,unknown
21496,cellular,19,aug,125,4,-1,0,unknown
21497,cellular,19,aug,112,2,-1,0,unknown
21498,cellular,19,aug,54,2,-1,0,unknown
21499,cellular,19,aug,255,2,-1,0,unknown
21500,cellular,19,aug,133,20,-1,0,unknown
21501,cellular,19,aug,134,2,-1,0,unknown
21502,cellular,19,aug,56,7,-1,0,unknown
21503,cellular,19,aug,78,2,-1,0,unknown
21504,cellular,19,aug,162,2,-1,0,unknown
21505,cellular,19,aug,118,2,-1,0,unknown
21506,cellular,19,aug,432,15,-1,0,unknown
21507,cellular,19,aug,331,2,-1,0,unknown
21508,cellular,19,aug,87,2,-1,0,unknown
21509,cellular,19,aug,70,2,-1,0,unknown
21510,cellular,19,aug,222,2,-1,0,unknown
21511,cellular,19,aug,213,2,-1,0,unknown
21512,cellular,19,aug,166,2,-1,0,unknown
21513,cellular,19,aug,100,9,-1,0,unknown
21514,cellular,19,aug,55,4,-1,0,unknown
21515,cellular,19,aug,103,7,-1,0,unknown
21516,cellular,19,aug,215,2,-1,0,unknown
21517,cellular,19,aug,104,2,-1,0,unknown
21518,cellular,19,aug,361,5,-1,0,unknown
21519,telephone,19,aug,223,7,-1,0,unknown
21520,cellular,19,aug,235,3,-1,0,unknown
21521,cellular,19,aug,96,2,-1,0,unknown
21522,cellular,19,aug,210,2,-1,0,unknown
21523,cellular,19,aug,276,2,-1,0,unknown
21524,cellular,19,aug,671,2,-1,0,unknown
21525,cellular,19,aug,83,2,-1,0,unknown
21526,cellular,19,aug,189,2,-1,0,unknown
21527,cellular,19,aug,144,2,-1,0,unknown
21528,cellular,19,aug,151,11,-1,0,unknown
21529,cellular,19,aug,51,2,-1,0,unknown
21530,cellular,19,aug,344,4,-1,0,unknown
21531,cellular,19,aug,91,2,-1,0,unknown
21532,cellular,19,aug,284,2,-1,0,unknown
21533,cellular,19,aug,490,4,-1,0,unknown
21534,cellular,19,aug,75,2,-1,0,unknown
21535,cellular,19,aug,134,9,-1,0,unknown
21536,cellular,19,aug,141,2,-1,0,unknown
21537,cellular,19,aug,295,2,-1,0,unknown
21538,cellular,19,aug,198,6,-1,0,unknown
21539,cellular,19,aug,199,2,-1,0,unknown
21540,cellular,19,aug,92,4,-1,0,unknown
21541,cellular,19,aug,504,4,-1,0,unknown
21542,cellular,19,aug,68,2,-1,0,unknown
21543,cellular,19,aug,101,2,-1,0,unknown
21544,cellular,19,aug,113,2,-1,0,unknown
21545,cellular,19,aug,121,4,-1,0,unknown
21546,cellular,19,aug,264,2,-1,0,unknown
21547,cellular,19,aug,153,3,-1,0,unknown
21548,cellular,19,aug,1293,8,-1,0,unknown
21549,cellular,19,aug,359,4,-1,0,unknown
21550,cellular,19,aug,150,2,-1,0,unknown
21551,cellular,19,aug,74,2,-1,0,unknown
21552,cellular,19,aug,227,4,-1,0,unknown
21553,cellular,19,aug,129,11,-1,0,unknown
21554,cellular,19,aug,125,13,-1,0,unknown
21555,cellular,19,aug,323,6,-1,0,unknown
21556,cellular,19,aug,101,2,-1,0,unknown
21557,cellular,19,aug,128,8,-1,0,unknown
21558,cellular,19,aug,193,2,-1,0,unknown
21559,cellular,19,aug,260,2,-1,0,unknown
21560,cellular,19,aug,133,4,-1,0,unknown
21561,cellular,19,aug,501,2,-1,0,unknown
21562,cellular,19,aug,131,2,-1,0,unknown
21563,cellular,19,aug,109,2,-1,0,unknown
21564,cellular,19,aug,97,2,-1,0,unknown
21565,cellular,19,aug,339,2,-1,0,unknown
21566,cellular,19,aug,143,2,-1,0,unknown
21567,cellular,19,aug,149,2,-1,0,unknown
21568,cellular,19,aug,256,2,-1,0,unknown
21569,cellular,19,aug,111,4,-1,0,unknown
21570,cellular,19,aug,332,2,-1,0,unknown
21571,cellular,19,aug,290,2,-1,0,unknown
21572,cellular,19,aug,80,6,-1,0,unknown
21573,cellular,19,aug,58,2,-1,0,unknown
21574,cellular,19,aug,186,4,-1,0,unknown
21575,cellular,19,aug,119,6,-1,0,unknown
21576,cellular,19,aug,145,10,-1,0,unknown
21577,cellular,19,aug,145,7,-1,0,unknown
21578,cellular,19,aug,126,6,-1,0,unknown
21579,cellular,19,aug,100,2,-1,0,unknown
21580,cellular,19,aug,204,4,-1,0,unknown
21581,cellular,19,aug,178,2,-1,0,unknown
21582,telephone,19,aug,225,4,-1,0,unknown
21583,cellular,19,aug,160,4,-1,0,unknown
21584,cellular,19,aug,118,2,-1,0,unknown
21585,cellular,19,aug,97,5,-1,0,unknown
21586,cellular,19,aug,391,6,-1,0,unknown
21587,cellular,19,aug,130,2,-1,0,unknown
21588,cellular,19,aug,276,2,-1,0,unknown
21589,cellular,19,aug,159,4,-1,0,unknown
21590,cellular,19,aug,452,2,-1,0,unknown
21591,cellular,19,aug,129,4,-1,0,unknown
21592,cellular,19,aug,164,2,-1,0,unknown
21593,cellular,19,aug,195,2,-1,0,unknown
21594,cellular,19,aug,167,2,-1,0,unknown
21595,cellular,19,aug,117,6,-1,0,unknown
21596,cellular,19,aug,306,2,-1,0,unknown
21597,cellular,19,aug,55,4,-1,0,unknown
21598,cellular,19,aug,194,2,-1,0,unknown
21599,cellular,19,aug,133,4,-1,0,unknown
21600,cellular,19,aug,156,4,-1,0,unknown
21601,cellular,19,aug,175,6,-1,0,unknown
21602,cellular,19,aug,419,4,-1,0,unknown
21603,cellular,19,aug,190,2,-1,0,unknown
21604,cellular,19,aug,109,6,-1,0,unknown
21605,cellular,19,aug,323,4,-1,0,unknown
21606,cellular,19,aug,409,2,-1,0,unknown
21607,cellular,19,aug,176,4,-1,0,unknown
21608,cellular,19,aug,406,2,-1,0,unknown
21609,cellular,19,aug,92,4,-1,0,unknown
21610,cellular,19,aug,113,6,-1,0,unknown
21611,cellular,19,aug,222,4,-1,0,unknown
21612,cellular,19,aug,183,20,-1,0,unknown
21613,cellular,19,aug,90,4,-1,0,unknown
21614,cellular,19,aug,188,4,-1,0,unknown
